Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Sales_Channel,Salesperson,Order_Status,Sales_Amount
ORD-011704,1/13/2025,CUST-06892,Aisha Mohamed,Female,40,Al Rayyan,Food & Beverage,Sandwich,6,836.01,0,Card,Online,SP-012,Returned,5016.06
ORD-009272,2/3/2026,CUST-00023,Yousef Ibrahim,Male,63,Al Rayyan,Food & Beverage,Coffee,9,892.95,0,Cash,Store,SP-015,Completed,8036.55
ORD-044660,1/16/2025,CUST-02445,Omar Khalid,Female,57,Al Rayyan,Electronics,Keyboard,3,1254.85,0.15,Cash,Store,SP-030,Returned,3199.87
ORD-006002,5/29/2025,CUST-07013,Fatima Noor,Male,62,Al Khor,Grocery,Bread,7,899.57,0.1,Card,Phone,SP-077,Completed,5667.29
ORD-004898,5/24/2025,CUST-02534,Aisha Mohamed,Female,54,Lusail,Grocery,Milk,8,219.3,0.2,Bank Transfer,Online,SP-090,Completed,1403.52
ORD-005584,6/7/2025,CUST-00557,Omar Khalid,Female,20,Umm Salal,Food & Beverage,Juice,2,479.7,0.2,Cash,Phone,SP-044,Completed,767.52
ORD-028230,2/27/2025,CUST-04003,Mohammed Hassan,Male,51,Doha,Electronics,Keyboard,8,879.73,0.15,Cash,Online,SP-020,Completed,5982.16
ORD-040636,4/6/2025,CUST-05347,Mohammed Hassan,Male,24,Mesaieed,Home,Lamp,2,1060.1,0.05,Bank Transfer,Online,SP-064,Completed,2014.19
ORD-028900,6/26/2025,CUST-08846,Fatima Noor,Male,39,Lusail,Fashion,Backpack,6,1468.55,0.15,Cash,Online,SP-086,Completed,7489.6
ORD-019895,5/11/2025,CUST-03220,Ahmed Ali,Male,42,Al Rayyan,Electronics,Headphones,6,717.7,0.1,Bank Transfer,Phone,SP-019,Completed,3875.58
ORD-033897,2/15/2025,CUST-04490,Mariam Ali,Female,52,Al Rayyan,Fashion,Dress,6,283.48,0,Mobile Payment,Store,SP-050,Returned,1700.88
ORD-044884,4/6/2026,CUST-05655,Khalid Salem,Male,57,Al Rayyan,Food & Beverage,Juice,4,1295.29,0.1,Cash,Store,SP-067,Pending,4663.04
ORD-010401,8/5/2025,CUST-02330,Noura Hassan,Male,47,Lusail,Electronics,Keyboard,8,1444.94,0,Card,Store,SP-074,Completed,11559.52
ORD-034336,8/23/2025,CUST-01574,Noura Hassan,Female,44,Umm Salal,Food & Beverage,Pizza,1,335.57,0.1,Bank Transfer,Store,SP-089,Completed,302.01
ORD-043067,9/16/2025,CUST-07948,Sara Ahmed,Male,27,Doha,Home,Cookware,6,1337.65,0,Cash,Store,SP-034,Pending,8025.9
ORD-034475,10/6/2025,CUST-02135,Khalid Salem,Male,40,Al Rayyan,Grocery,Water,6,319.72,0.05,Cash,Online,SP-011,Completed,1822.4
ORD-023835,6/11/2026,CUST-05210,Noura Hassan,Male,24,Al Khor,Home,Lamp,3,1104.13,0,Card,Phone,SP-001,Completed,3312.39
ORD-003154,5/1/2025,CUST-04047,Mohammed Hassan,Female,61,Doha,Electronics,Keyboard,9,1435.98,0,Bank Transfer,Store,SP-021,Returned,12923.82
ORD-010365,8/25/2025,CUST-04630,Khalid Salem,Male,49,Al Rayyan,Home,Chair,7,649.4,0.05,Card,Online,SP-004,Pending,4318.51
ORD-011524,6/25/2025,CUST-05248,Mohammed Hassan,Male,40,Al Rayyan,Electronics,Monitor,3,931.94,0.1,Bank Transfer,Online,SP-054,Completed,2516.24
ORD-040068,2/10/2025,CUST-07805,Fatima Noor,Male,28,Doha,Food & Beverage,Burger,9,1399.23,0.05,Card,Phone,SP-089,Completed,11963.42
ORD-000216,6/29/2026,CUST-07927,Ahmed Ali,Female,34,Lusail,Grocery,Water,5,18.58,0.15,Card,Online,SP-058,Completed,78.96
ORD-039009,3/2/2025,CUST-03595,Ahmed Ali,Male,54,Al Khor,Electronics,Headphones,3,217.67,0.1,Card,Phone,SP-070,Completed,587.71
ORD-023489,3/25/2025,CUST-03718,Yousef Ibrahim,Male,36,Mesaieed,Grocery,Cereal,1,1464.04,0.2,Card,Phone,SP-042,Pending,1171.23
ORD-026951,1/5/2025,CUST-05923,Yousef Ibrahim,Female,54,Al Rayyan,Grocery,Cereal,3,696.45,0.2,Bank Transfer,Online,SP-046,Returned,1671.48
ORD-009825,5/20/2026,CUST-08561,Aisha Mohamed,Male,43,Al Wakrah,Fashion,Backpack,10,321.85,0,Mobile Payment,Phone,SP-012,Cancelled,3218.5
ORD-035694,6/28/2026,CUST-02305,Fatima Noor,Male,58,Al Wakrah,Food & Beverage,Sandwich,1,1231.82,0,Mobile Payment,Online,SP-030,Pending,1231.82
ORD-043259,3/6/2026,CUST-04040,Ahmed Ali,Female,41,Doha,Fashion,Dress,8,539.05,0.1,Mobile Payment,Online,SP-083,Cancelled,3881.16
ORD-009638,3/11/2026,CUST-01726,Ahmed Ali,Male,45,Doha,Food & Beverage,Burger,7,460.83,0.05,Card,Online,SP-023,Completed,3064.52
ORD-035490,11/22/2025,CUST-05440,Mariam Ali,Male,28,Doha,Home,Table,3,584.59,0.1,Card,Phone,SP-078,Returned,1578.39
ORD-024278,5/18/2025,CUST-07747,Sara Ahmed,Female,57,Mesaieed,Fashion,Jeans,6,149.3,0.1,Card,Store,SP-011,Pending,806.22
ORD-040278,3/2/2025,CUST-00731,Mohammed Hassan,Male,42,Al Khor,Grocery,Bread,6,1322.53,0.1,Mobile Payment,Phone,SP-063,Completed,7141.66
ORD-035428,4/30/2026,CUST-07013,Omar Khalid,Female,63,Doha,Electronics,Monitor,10,46.61,0.1,Mobile Payment,Store,SP-010,Cancelled,419.49
ORD-024427,2/26/2025,CUST-02824,Noura Hassan,Male,62,Doha,Grocery,Rice,5,91.22,0,Card,Online,SP-098,Returned,456.1
ORD-001450,12/25/2025,CUST-01784,Mariam Ali,Female,26,Al Rayyan,Grocery,Cereal,1,1118.52,0.2,Card,Store,SP-066,Completed,894.82
ORD-039621,2/24/2026,CUST-06416,Mohammed Hassan,Female,36,Umm Salal,Electronics,Keyboard,8,962.8,0.1,Mobile Payment,Phone,SP-043,Completed,6932.16
ORD-026313,1/1/2026,CUST-09931,Fatima Noor,Male,19,Doha,Home,Table,1,1306.98,0,Mobile Payment,Phone,SP-030,Completed,1306.98
ORD-013800,1/3/2026,CUST-05372,Khalid Salem,Male,65,Doha,Home,Cookware,1,45.88,0.1,Card,Online,SP-097,Completed,41.29
ORD-027813,2/21/2026,CUST-05109,Khalid Salem,Female,45,Al Khor,Food & Beverage,Tea,8,915.54,0.05,Card,Store,SP-019,Completed,6958.1
ORD-045494,11/20/2025,CUST-02242,Sara Ahmed,Female,50,Al Rayyan,Fashion,Jeans,2,371.92,0.05,Card,Store,SP-003,Completed,706.65
ORD-028308,12/21/2025,CUST-04993,Sara Ahmed,Male,55,Doha,Fashion,Dress,1,895.06,0,Bank Transfer,Online,SP-034,Cancelled,895.06
ORD-045637,4/24/2026,CUST-07353,Noura Hassan,Male,23,Al Khor,Grocery,Cooking Oil,2,1273.2,0.1,Cash,Store,SP-023,Completed,2291.76
ORD-046526,4/30/2025,CUST-06397,Noura Hassan,Male,43,Al Rayyan,Food & Beverage,Coffee,1,1280.36,0,Card,Store,SP-054,Completed,1280.36
ORD-029671,3/15/2026,CUST-04481,Omar Khalid,Female,22,Umm Salal,Food & Beverage,Tea,3,482.75,0.2,Card,Phone,SP-015,Completed,1158.6
ORD-010833,8/20/2025,CUST-04785,Sara Ahmed,Male,42,Al Rayyan,Electronics,Keyboard,10,336.7,0.15,Bank Transfer,Store,SP-037,Completed,2861.95
ORD-041822,5/5/2025,CUST-07021,Sara Ahmed,Male,58,Doha,Home,Chair,10,665.85,0,Cash,Online,SP-004,Completed,6658.5
ORD-034274,6/20/2026,CUST-03215,Omar Khalid,Male,60,Lusail,Grocery,Cooking Oil,10,510.89,0.15,Card,Online,SP-073,Completed,4342.56
ORD-006055,9/5/2025,CUST-05272,Mariam Ali,Male,24,Al Rayyan,Home,Chair,10,1023.42,0.05,Card,Store,SP-018,Returned,9722.49
ORD-031876,9/13/2025,CUST-00781,Aisha Mohamed,Male,45,Doha,Home,Table,4,712.54,0.25,Card,Online,SP-090,Returned,2137.62
ORD-036994,6/16/2025,CUST-08866,Ahmed Ali,Female,18,Doha,Home,Chair,7,471.29,0.05,Card,Phone,SP-095,Completed,3134.08
ORD-048659,6/21/2026,CUST-00040,Yousef Ibrahim,Female,52,Doha,Home,Vacuum Cleaner,5,1474.44,0.15,Card,Online,SP-084,Completed,6266.37
ORD-023825,3/10/2025,CUST-08081,Aisha Mohamed,Female,38,Doha,Fashion,Jacket,10,815.54,0.2,Card,Online,SP-050,Pending,6524.32
ORD-048584,4/7/2025,CUST-08151,Aisha Mohamed,Female,39,Lusail,Food & Beverage,Sandwich,2,804.67,0.1,Card,Online,SP-067,Completed,1448.41
ORD-039537,12/27/2025,CUST-01411,Mohammed Hassan,Male,27,Al Khor,Home,Bedsheet,5,751.83,0.05,Cash,Phone,SP-054,Completed,3571.19
ORD-035968,3/6/2026,CUST-06035,Noura Hassan,Male,29,Doha,Grocery,Milk,6,909.54,0,Card,Online,SP-009,Completed,5457.24
ORD-049390,5/24/2025,CUST-00229,Omar Khalid,Male,49,Al Wakrah,Grocery,Water,6,413.25,0.05,Cash,Store,SP-050,Completed,2355.52
ORD-006450,5/13/2025,CUST-09416,Noura Hassan,Female,29,Doha,Home,Cookware,7,230.06,0.25,Mobile Payment,Phone,SP-081,Completed,1207.82
ORD-007952,2/1/2026,CUST-06373,Mohammed Hassan,Male,36,Al Wakrah,Grocery,Cereal,5,815.59,0.15,Mobile Payment,Online,SP-078,Pending,3466.26
ORD-028133,6/25/2026,CUST-06808,Sara Ahmed,Male,24,Lusail,Grocery,Water,6,471.01,0,Cash,Online,SP-079,Pending,2826.06
ORD-014627,2/2/2025,CUST-06769,Fatima Noor,Male,50,Umm Salal,Grocery,Rice,1,307.21,0.25,Card,Online,SP-082,Completed,230.41
ORD-015805,11/12/2025,CUST-02981,Sara Ahmed,Male,39,Al Rayyan,Electronics,Tablet,7,1021.42,0.1,Mobile Payment,Store,SP-055,Returned,6434.95
ORD-037204,3/21/2026,CUST-03486,Aisha Mohamed,Male,63,Al Wakrah,Food & Beverage,Burger,4,1316.18,0.1,Card,Online,SP-029,Completed,4738.25
ORD-011358,11/11/2025,CUST-09512,Khalid Salem,Female,33,Lusail,Home,Cookware,4,732.01,0.1,Cash,Store,SP-083,Completed,2635.24
ORD-044061,8/6/2025,CUST-06539,Khalid Salem,Female,38,Al Rayyan,Home,Lamp,10,1397.04,0.05,Cash,Online,SP-067,Pending,13271.88
ORD-013669,4/19/2026,CUST-03291,Fatima Noor,Female,42,Doha,Home,Lamp,6,1175.95,0.1,Bank Transfer,Store,SP-005,Returned,6350.13
ORD-031106,6/16/2025,CUST-01963,Noura Hassan,Male,31,Doha,Fashion,Backpack,10,490.35,0.1,Card,Store,SP-056,Completed,4413.15
ORD-014646,3/11/2026,CUST-00631,Aisha Mohamed,Female,35,Al Khor,Food & Beverage,Coffee,4,560.98,0.25,Card,Online,SP-020,Completed,1682.94
ORD-018446,6/16/2025,CUST-08579,Aisha Mohamed,Male,58,Al Wakrah,Grocery,Bread,4,299.09,0.1,Bank Transfer,Online,SP-093,Pending,1076.72
ORD-021030,8/11/2025,CUST-03641,Mariam Ali,Male,40,Al Rayyan,Food & Beverage,Burger,8,1427.44,0,Mobile Payment,Online,SP-057,Pending,11419.52
ORD-027389,10/5/2025,CUST-01959,Omar Khalid,Female,39,Al Wakrah,Electronics,Keyboard,8,1255.49,0.05,Bank Transfer,Store,SP-076,Cancelled,9541.72
ORD-003776,3/14/2026,CUST-09215,Khalid Salem,Female,54,Doha,Food & Beverage,Pizza,6,507.86,0.05,Card,Online,SP-094,Completed,2894.8
ORD-016375,1/20/2025,CUST-08164,Mariam Ali,Female,55,Doha,Fashion,Shoes,7,379.18,0,Card,Online,SP-013,Completed,2654.26
ORD-005597,7/16/2025,CUST-03968,Sara Ahmed,Male,23,Al Khor,Food & Beverage,Sandwich,1,225.45,0.15,Card,Phone,SP-067,Completed,191.63
ORD-034759,5/20/2026,CUST-04147,Mariam Ali,Male,18,Al Khor,Home,Chair,8,293.12,0,Card,Phone,SP-039,Pending,2344.96
ORD-027126,12/31/2025,CUST-06824,Noura Hassan,Female,65,Al Khor,Grocery,Cereal,9,127.66,0.1,Cash,Phone,SP-003,Completed,1034.05
ORD-042066,9/15/2025,CUST-09278,Aisha Mohamed,Male,43,Umm Salal,Grocery,Bread,9,210.34,0,Card,Store,SP-078,Completed,1893.06
ORD-023650,10/21/2025,CUST-06817,Ahmed Ali,Female,44,Doha,Grocery,Rice,5,563.73,0.2,Card,Online,SP-049,Completed,2254.92
ORD-045044,11/13/2025,CUST-04924,Khalid Salem,Male,55,Doha,Fashion,Dress,3,253.65,0.15,Card,Online,SP-002,Completed,646.81
ORD-046786,3/20/2025,CUST-04144,Khalid Salem,Female,58,Al Wakrah,Fashion,Backpack,8,1067.23,0.2,Card,Online,SP-060,Completed,6830.27
ORD-036943,8/14/2025,CUST-03845,Khalid Salem,Male,38,Doha,Food & Beverage,Pizza,6,411.93,0.15,Card,Phone,SP-047,Returned,2100.84
ORD-041506,7/18/2025,CUST-06816,Noura Hassan,Female,20,Al Khor,Electronics,Monitor,7,1127.72,0.2,Mobile Payment,Store,SP-056,Completed,6315.23
ORD-041985,5/11/2026,CUST-04832,Ahmed Ali,Male,27,Doha,Electronics,Keyboard,4,520.08,0.1,Card,Store,SP-026,Returned,1872.29
ORD-023309,7/18/2025,CUST-06824,Noura Hassan,Male,48,Al Khor,Electronics,Tablet,3,131.24,0,Card,Online,SP-039,Completed,393.72
ORD-029425,5/15/2025,CUST-08806,Khalid Salem,Female,33,Doha,Home,Cookware,4,969.87,0.05,Card,Store,SP-031,Pending,3685.51
ORD-001908,5/2/2026,CUST-02924,Mohammed Hassan,Female,31,Lusail,Grocery,Milk,3,1288.42,0.05,Card,Store,SP-011,Completed,3672
ORD-015582,5/22/2026,CUST-02998,Omar Khalid,Female,49,Al Rayyan,Grocery,Cereal,9,460.75,0.15,Bank Transfer,Store,SP-069,Completed,3524.74
ORD-025856,1/12/2026,CUST-08887,Khalid Salem,Female,27,Lusail,Electronics,Tablet,10,503.66,0.15,Card,Phone,SP-016,Completed,4281.11
ORD-010144,10/13/2025,CUST-05132,Fatima Noor,Male,50,Al Rayyan,Food & Beverage,Tea,1,52.08,0,Cash,Store,SP-057,Pending,52.08
ORD-048778,6/10/2025,CUST-07115,Aisha Mohamed,Female,37,Umm Salal,Food & Beverage,Burger,9,1426.21,0.2,Mobile Payment,Store,SP-005,Completed,10268.71
ORD-041312,5/20/2025,CUST-08222,Yousef Ibrahim,Female,39,Doha,Grocery,Milk,3,1357.54,0,Cash,Online,SP-059,Completed,4072.62
ORD-047364,3/18/2026,CUST-05351,Mariam Ali,Male,61,Al Khor,Home,Chair,5,825.83,0,Bank Transfer,Phone,SP-099,Completed,4129.15
ORD-033752,8/22/2025,CUST-04960,Mariam Ali,Female,54,Doha,Food & Beverage,Juice,1,1405.04,0,Card,Online,SP-035,Cancelled,1405.04
ORD-040802,5/6/2025,CUST-06204,Aisha Mohamed,Female,34,Umm Salal,Home,Table,9,50.29,0.1,Card,Store,SP-017,Pending,407.35
ORD-038249,12/19/2025,CUST-05297,Sara Ahmed,Female,38,Al Wakrah,Grocery,Milk,5,1287.82,0.15,Bank Transfer,Phone,SP-056,Completed,5473.24
ORD-048362,5/21/2025,CUST-02036,Mariam Ali,Female,59,Doha,Food & Beverage,Sandwich,2,699.4,0.2,Cash,Online,SP-029,Completed,1119.04
ORD-021182,6/2/2026,CUST-04080,Khalid Salem,Male,32,Al Rayyan,Grocery,Bread,7,635.31,0,Cash,Online,SP-062,Returned,4447.17
ORD-024328,3/26/2026,CUST-09863,Aisha Mohamed,Female,50,Al Rayyan,Home,Lamp,7,796.99,0.15,Bank Transfer,Online,SP-066,Completed,4742.09
ORD-043255,1/8/2026,CUST-01363,Mariam Ali,Female,60,Al Rayyan,Food & Beverage,Coffee,8,1208.62,0,Mobile Payment,Online,SP-067,Completed,9668.96
ORD-037426,6/10/2025,CUST-06063,Aisha Mohamed,Male,54,Al Wakrah,Fashion,Dress,4,403.72,0,Card,Phone,SP-005,Returned,1614.88
ORD-039183,3/13/2025,CUST-08890,Yousef Ibrahim,Male,38,Al Rayyan,Fashion,Dress,4,681.04,0.2,Bank Transfer,Online,SP-097,Returned,2179.33
ORD-015387,6/7/2026,CUST-04238,Yousef Ibrahim,Female,49,Al Wakrah,Grocery,Milk,4,1208.03,0,Card,Store,SP-039,Completed,4832.12
ORD-026182,5/24/2026,CUST-06432,Ahmed Ali,Female,62,Lusail,Grocery,Water,9,1001.49,0,Mobile Payment,Store,SP-081,Completed,9013.41
ORD-035919,3/9/2026,CUST-07794,Khalid Salem,Female,58,Doha,Food & Beverage,Coffee,4,155.28,0.25,Bank Transfer,Store,SP-062,Completed,465.84
ORD-044530,11/8/2025,CUST-01017,Omar Khalid,Male,40,Doha,Fashion,Jacket,10,510.87,0,Cash,Store,SP-054,Completed,5108.7
ORD-009266,2/2/2025,CUST-09544,Aisha Mohamed,Male,52,Al Rayyan,Grocery,Cooking Oil,6,441.78,0.25,Card,Phone,SP-029,Completed,1988.01
ORD-038738,9/26/2025,CUST-02954,Yousef Ibrahim,Female,41,Doha,Home,Chair,9,224.99,0.1,Card,Store,SP-019,Completed,1822.42
ORD-030481,12/25/2025,CUST-06306,Sara Ahmed,Male,52,Al Rayyan,Fashion,Jacket,6,722.79,0.1,Card,Store,SP-022,Cancelled,3903.07
ORD-029087,8/2/2025,CUST-08023,Ahmed Ali,Female,32,Al Wakrah,Fashion,T-Shirt,6,1246.74,0.1,Bank Transfer,Store,SP-047,Completed,6732.4
ORD-049398,5/13/2025,CUST-08383,Aisha Mohamed,Male,56,Lusail,Electronics,Smartphone,10,921,0.2,Mobile Payment,Store,SP-036,Cancelled,7368
ORD-034160,3/31/2026,CUST-06919,Mohammed Hassan,Male,25,Al Rayyan,Grocery,Cooking Oil,5,753.59,0.1,Card,Online,SP-056,Completed,3391.16
ORD-033215,1/24/2025,CUST-01514,Khalid Salem,Male,20,Al Rayyan,Home,Chair,4,1143.15,0.1,Bank Transfer,Online,SP-059,Returned,4115.34
ORD-040206,7/12/2025,CUST-00727,Aisha Mohamed,Male,28,Al Khor,Home,Bedsheet,10,705.65,0.2,Card,Store,SP-069,Completed,5645.2
ORD-044359,12/12/2025,CUST-08128,Mohammed Hassan,Male,23,Lusail,Grocery,Milk,10,427.02,0.2,Card,Online,SP-041,Completed,3416.16
ORD-008803,8/12/2025,CUST-06550,Fatima Noor,Female,45,Al Wakrah,Grocery,Water,1,901.74,0,Card,Store,SP-037,Pending,901.74
ORD-046268,9/10/2025,CUST-06514,Sara Ahmed,Female,57,Al Rayyan,Electronics,Monitor,7,895.2,0.25,Card,Store,SP-052,Cancelled,4699.8
ORD-033140,5/29/2026,CUST-06657,Khalid Salem,Male,59,Umm Salal,Grocery,Water,6,1178.25,0.15,Card,Online,SP-058,Completed,6009.08
ORD-038915,11/28/2025,CUST-04245,Omar Khalid,Female,27,Doha,Grocery,Cooking Oil,10,16.77,0.1,Bank Transfer,Online,SP-047,Pending,150.93
ORD-014560,1/3/2025,CUST-00998,Khalid Salem,Male,61,Al Rayyan,Grocery,Cereal,8,1211.39,0.1,Bank Transfer,Online,SP-028,Completed,8722.01
ORD-042544,5/1/2025,CUST-01997,Yousef Ibrahim,Female,19,Umm Salal,Fashion,Jeans,7,437.21,0.2,Card,Phone,SP-032,Completed,2448.38
ORD-017797,4/1/2025,CUST-02163,Aisha Mohamed,Male,21,Al Rayyan,Fashion,Dress,8,511.77,0,Mobile Payment,Store,SP-042,Cancelled,4094.16
ORD-047719,1/1/2025,CUST-08569,Noura Hassan,Male,48,Doha,Fashion,Jacket,2,147.37,0.1,Bank Transfer,Store,SP-014,Completed,265.27
ORD-028387,3/3/2025,CUST-09074,Ahmed Ali,Male,60,Al Rayyan,Food & Beverage,Burger,8,1116.63,0,Mobile Payment,Online,SP-026,Returned,8933.04
ORD-046462,2/8/2026,CUST-02113,Fatima Noor,Female,64,Al Wakrah,Fashion,T-Shirt,8,837.47,0.05,Bank Transfer,Store,SP-020,Cancelled,6364.77
ORD-022505,1/31/2025,CUST-00223,Mohammed Hassan,Male,28,Doha,Grocery,Bread,9,218.79,0.15,Bank Transfer,Store,SP-079,Cancelled,1673.74
ORD-034981,11/28/2025,CUST-08782,Khalid Salem,Male,24,Lusail,Electronics,Smartphone,5,674.58,0,Bank Transfer,Online,SP-069,Completed,3372.9
ORD-005604,4/20/2026,CUST-06730,Mariam Ali,Male,37,Umm Salal,Food & Beverage,Juice,5,994.2,0.05,Card,Online,SP-050,Returned,4722.45
ORD-008882,2/6/2025,CUST-08485,Yousef Ibrahim,Male,49,Al Rayyan,Fashion,Dress,9,1246.82,0.15,Card,Online,SP-071,Completed,9538.17
ORD-022389,11/28/2025,CUST-01655,Aisha Mohamed,Male,59,Mesaieed,Food & Beverage,Tea,2,1163.93,0,Card,Online,SP-046,Completed,2327.86
ORD-038186,8/3/2025,CUST-05177,Mariam Ali,Male,62,Lusail,Home,Vacuum Cleaner,5,1175.17,0.1,Card,Phone,SP-007,Completed,5288.26
ORD-004939,6/18/2025,CUST-09716,Noura Hassan,Female,29,Al Rayyan,Home,Bedsheet,10,589.14,0,Bank Transfer,Online,SP-076,Completed,5891.4
ORD-020009,12/30/2025,CUST-06949,Omar Khalid,Male,29,Umm Salal,Home,Cookware,3,1450.73,0,Bank Transfer,Online,SP-071,Completed,4352.19
ORD-003159,12/26/2025,CUST-03461,Yousef Ibrahim,Male,57,Al Khor,Home,Cookware,10,720.79,0,Cash,Store,SP-078,Pending,7207.9
ORD-020652,8/12/2025,CUST-01728,Omar Khalid,Male,35,Umm Salal,Grocery,Bread,4,1238.64,0.15,Card,Online,SP-094,Cancelled,4211.38
ORD-009159,4/8/2025,CUST-06914,Khalid Salem,Male,57,Al Khor,Fashion,T-Shirt,8,100.29,0.15,Card,Phone,SP-071,Completed,681.97
ORD-031974,7/4/2025,CUST-02861,Yousef Ibrahim,Female,21,Doha,Electronics,Keyboard,1,1106.33,0.1,Mobile Payment,Online,SP-009,Completed,995.7
ORD-000464,12/18/2025,CUST-01224,Sara Ahmed,Male,43,Doha,Fashion,Shoes,9,51.86,0.1,Cash,Online,SP-016,Completed,420.07
ORD-000616,10/18/2025,CUST-09655,Ahmed Ali,Female,27,Umm Salal,Grocery,Rice,10,117.51,0.1,Mobile Payment,Online,SP-009,Completed,1057.59
ORD-006381,1/20/2026,CUST-06108,Sara Ahmed,Female,36,Doha,Grocery,Cooking Oil,4,303.63,0,Bank Transfer,Store,SP-044,Pending,1214.52
ORD-020214,5/28/2026,CUST-00301,Omar Khalid,Male,32,Al Rayyan,Grocery,Rice,4,1478.64,0.2,Card,Online,SP-034,Completed,4731.65
ORD-008182,5/21/2025,CUST-03281,Ahmed Ali,Female,61,Al Rayyan,Grocery,Milk,8,1002.52,0,Bank Transfer,Online,SP-078,Cancelled,8020.16
ORD-017720,5/3/2026,CUST-03177,Ahmed Ali,Male,21,Doha,Grocery,Rice,3,328.95,0.1,Cash,Store,SP-081,Pending,888.16
ORD-016575,10/13/2025,CUST-06127,Mariam Ali,Female,53,Doha,Fashion,Jacket,6,873.95,0.05,Card,Online,SP-008,Completed,4981.52
ORD-002717,12/1/2025,CUST-08899,Khalid Salem,Male,32,Al Rayyan,Food & Beverage,Tea,8,684.04,0.15,Card,Online,SP-003,Pending,4651.47
ORD-036737,11/29/2025,CUST-07977,Khalid Salem,Female,31,Mesaieed,Home,Bedsheet,5,851.48,0.1,Mobile Payment,Online,SP-099,Completed,3831.66
ORD-026221,12/15/2025,CUST-05892,Khalid Salem,Female,57,Doha,Food & Beverage,Coffee,6,13.53,0.25,Card,Store,SP-018,Returned,60.88
ORD-015241,2/23/2026,CUST-02568,Khalid Salem,Male,62,Al Khor,Grocery,Milk,2,857.66,0,Cash,Store,SP-098,Completed,1715.32
ORD-030023,5/3/2026,CUST-06109,Mohammed Hassan,Male,45,Doha,Fashion,Dress,9,528.27,0.2,Bank Transfer,Online,SP-086,Completed,3803.54
ORD-005179,10/13/2025,CUST-02355,Mohammed Hassan,Female,48,Mesaieed,Grocery,Cooking Oil,10,159.2,0,Cash,Store,SP-051,Completed,1592
ORD-049458,4/26/2026,CUST-00464,Yousef Ibrahim,Male,29,Al Rayyan,Fashion,Jacket,2,352.62,0.15,Cash,Online,SP-089,Completed,599.45
ORD-042772,5/16/2025,CUST-02789,Noura Hassan,Female,44,Doha,Home,Bedsheet,5,843.21,0.15,Bank Transfer,Phone,SP-014,Pending,3583.64
ORD-022707,8/11/2025,CUST-05201,Noura Hassan,Female,42,Lusail,Food & Beverage,Pizza,4,841.29,0.1,Cash,Online,SP-058,Cancelled,3028.64
ORD-044324,5/14/2026,CUST-02501,Yousef Ibrahim,Male,48,Al Khor,Electronics,Smartphone,3,356.52,0.1,Card,Online,SP-018,Returned,962.6
ORD-040158,8/1/2025,CUST-00899,Fatima Noor,Male,20,Al Wakrah,Electronics,Smartphone,6,267.4,0.1,Cash,Online,SP-076,Returned,1443.96
ORD-025784,1/9/2026,CUST-05990,Ahmed Ali,Male,28,Al Khor,Grocery,Rice,8,1224.68,0,Mobile Payment,Store,SP-059,Completed,9797.44
ORD-021046,10/13/2025,CUST-00490,Khalid Salem,Male,40,Doha,Home,Chair,6,680.47,0,Mobile Payment,Online,SP-072,Completed,4082.82
ORD-040538,10/23/2025,CUST-06018,Noura Hassan,Male,39,Al Rayyan,Electronics,Tablet,10,961.08,0.2,Mobile Payment,Online,SP-029,Completed,7688.64
ORD-023475,1/22/2025,CUST-00112,Sara Ahmed,Female,49,Al Rayyan,Electronics,Monitor,4,796.9,0.05,Bank Transfer,Phone,SP-052,Completed,3028.22
ORD-006222,3/10/2026,CUST-08951,Aisha Mohamed,Male,57,Doha,Fashion,Jacket,8,810.81,0.05,Bank Transfer,Online,SP-090,Returned,6162.16
ORD-013387,11/14/2025,CUST-08634,Noura Hassan,Female,28,Al Khor,Grocery,Cereal,10,503.62,0,Card,Phone,SP-002,Cancelled,5036.2
ORD-047980,2/28/2025,CUST-06846,Omar Khalid,Female,60,Doha,Home,Vacuum Cleaner,6,129.22,0.1,Card,Online,SP-020,Pending,697.79
ORD-028130,3/18/2025,CUST-03749,Noura Hassan,Female,24,Lusail,Fashion,Jacket,6,1025.99,0,Card,Phone,SP-051,Completed,6155.94
ORD-007038,9/20/2025,CUST-07779,Aisha Mohamed,Female,64,Al Rayyan,Food & Beverage,Tea,10,1474.83,0,Cash,Online,SP-076,Pending,14748.3
ORD-015475,6/16/2025,CUST-06012,Yousef Ibrahim,Female,35,Al Wakrah,Grocery,Water,6,411.26,0.1,Cash,Online,SP-070,Completed,2220.8
ORD-010571,3/20/2025,CUST-04996,Mohammed Hassan,Female,24,Lusail,Fashion,Jeans,4,499.53,0.1,Mobile Payment,Online,SP-032,Completed,1798.31
ORD-015512,11/19/2025,CUST-03351,Mariam Ali,Female,19,Doha,Electronics,Headphones,8,554.18,0.05,Card,Store,SP-048,Completed,4211.77
ORD-046888,12/20/2025,CUST-04935,Noura Hassan,Female,34,Doha,Home,Vacuum Cleaner,8,100.31,0.1,Card,Online,SP-071,Completed,722.23
ORD-045646,4/23/2025,CUST-05449,Mariam Ali,Male,26,Doha,Fashion,Shoes,3,311.55,0,Cash,Store,SP-092,Completed,934.65
