"order_id"|"order_date"|"customer_id"|"customer_name"|"gender"|"age"|"city"|"product_category"|"product"|"quantity"|"unit_price"|"discount"|"payment_method"|"sales_channel"|"salesperson"|"order_status"|"sales_amount"|"net_sales_calc"|"sales_variance"|"year"|"month"
"ORD-042448"|"2025-06-15"|"CUST-07546"|"Khalid Salem"|"Female"|41|"Doha"|"Food & Beverage"|"Sandwich"|3|906.45|0.1|"Bank Transfer"|"Store"|"SP-007"|"Returned"|2447.42|2447.42|0.01|2025|6
"ORD-042449"|"2025-10-25"|"CUST-01201"|"Mohammed Hassan"|"Female"|64|"Doha"|"Grocery"|"Rice"|1|735.59|0.0|"Card"|"Online"|"SP-032"|"Completed"|735.59|735.59|0.0|2025|10
"ORD-042450"|"2026-01-15"|"CUST-03710"|"Noura Hassan"|"Male"|24|"Al Rayyan"|"Food & Beverage"|"Tea"|10|551.51|0.25|"Card"|"Online"|"SP-005"|"Completed"|4136.33|4136.33|0.01|2026|1
"ORD-042451"|"2025-06-16"|"CUST-06736"|"Mohammed Hassan"|"Male"|22|"Al Wakrah"|"Electronics"|"Tablet"|10|128.83|0.1|"Mobile Payment"|"Online"|"SP-096"|"Completed"|1159.47|1159.47|0.0|2025|6
"ORD-042452"|"2025-12-28"|"CUST-08595"|"Ahmed Ali"|"Female"|34|"Al Rayyan"|"Fashion"|"T-Shirt"|4|1442.37|0.0|"Card"|"Store"|"SP-035"|"Completed"|5769.48|5769.48|0.0|2025|12
"ORD-042453"|"2026-03-30"|"CUST-03027"|"Ahmed Ali"|"Female"|36|"Doha"|"Home"|"Vacuum Cleaner"|2|203.27|0.25|"Bank Transfer"|"Store"|"SP-028"|"Completed"|304.91|304.91|0.01|2026|3
"ORD-042454"|"2026-05-19"|"CUST-04758"|"Khalid Salem"|"Male"|28|"Doha"|"Electronics"|"Keyboard"|5|982.19|0.0|"Cash"|"Phone"|"SP-054"|"Completed"|4910.95|4910.95|0.0|2026|5
"ORD-042455"|"2026-04-02"|"CUST-05407"|"Noura Hassan"|"Male"|48|"Umm Salal"|"Grocery"|"Water"|7|748.48|0.05|"Card"|"Phone"|"SP-056"|"Completed"|4977.39|4977.39|0.0|2026|4
"ORD-042456"|"2025-10-25"|"CUST-07310"|"Noura Hassan"|"Female"|20|"Mesaieed"|"Food & Beverage"|"Burger"|6|570.65|0.1|"Card"|"Online"|"SP-061"|"Returned"|3081.51|3081.51|0.0|2025|10
"ORD-042457"|"2025-07-04"|"CUST-02911"|"Noura Hassan"|"Male"|45|"Umm Salal"|"Electronics"|"Monitor"|3|24.31|0.0|"Card"|"Online"|"SP-024"|"Completed"|72.93|72.93|0.0|2025|7
"ORD-042458"|"2026-02-22"|"CUST-06963"|"Fatima Noor"|"Female"|49|"Umm Salal"|"Food & Beverage"|"Coffee"|8|1156.98|0.1|"Card"|"Online"|"SP-097"|"Completed"|8330.26|8330.26|0.0|2026|2
"ORD-042459"|"2025-05-03"|"CUST-00672"|"Mariam Ali"|"Male"|52|"Al Rayyan"|"Grocery"|"Cooking Oil"|7|759.67|0.15|"Mobile Payment"|"Store"|"SP-080"|"Completed"|4520.04|4520.04|0.0|2025|5
"ORD-042460"|"2025-08-25"|"CUST-05137"|"Omar Khalid"|"Female"|60|"Doha"|"Food & Beverage"|"Juice"|6|167.76|0.1|"Card"|"Phone"|"SP-006"|"Pending"|905.9|905.9|0.0|2025|8
"ORD-042461"|"2026-03-20"|"CUST-01634"|"Mohammed Hassan"|"Female"|41|"Lusail"|"Home"|"Bedsheet"|8|1190.04|0.0|"Card"|"Online"|"SP-066"|"Returned"|9520.32|9520.32|0.0|2026|3
"ORD-042462"|"2026-03-03"|"CUST-05438"|"Aisha Mohamed"|"Female"|56|"Lusail"|"Grocery"|"Milk"|7|795.31|0.0|"Card"|"Online"|"SP-026"|"Pending"|5567.17|5567.17|0.0|2026|3
"ORD-042463"|"2025-03-02"|"CUST-01725"|"Khalid Salem"|"Male"|51|"Al Rayyan"|"Home"|"Lamp"|1|1382.74|0.15|"Mobile Payment"|"Phone"|"SP-059"|"Completed"|1175.33|1175.33|0.0|2025|3
"ORD-042464"|"2025-04-02"|"CUST-01008"|"Fatima Noor"|"Male"|54|"Doha"|"Home"|"Table"|4|1057.74|0.1|"Cash"|"Store"|"SP-023"|"Cancelled"|3807.86|3807.86|0.0|2025|4
"ORD-042465"|"2025-08-22"|"CUST-03081"|"Khalid Salem"|"Female"|53|"Doha"|"Fashion"|"Backpack"|6|1027.46|0.15|"Card"|"Store"|"SP-080"|"Completed"|5240.05|5240.05|0.0|2025|8
"ORD-042466"|"2026-06-15"|"CUST-08606"|"Aisha Mohamed"|"Female"|54|"Doha"|"Home"|"Lamp"|8|470.58|0.1|"Card"|"Online"|"SP-030"|"Completed"|3388.18|3388.18|0.0|2026|6
"ORD-042467"|"2026-01-03"|"CUST-00841"|"Khalid Salem"|"Female"|24|"Doha"|"Home"|"Cookware"|8|1205.24|0.1|"Card"|"Online"|"SP-014"|"Pending"|8677.73|8677.73|0.0|2026|1
"ORD-042468"|"2025-08-25"|"CUST-07287"|"Mohammed Hassan"|"Male"|64|"Lusail"|"Grocery"|"Cooking Oil"|9|1292.21|0.05|"Bank Transfer"|"Store"|"SP-078"|"Completed"|11048.4|11048.4|0.0|2025|8
"ORD-042469"|"2025-10-18"|"CUST-06122"|"Ahmed Ali"|"Female"|39|"Al Rayyan"|"Food & Beverage"|"Sandwich"|6|248.96|0.0|"Card"|"Online"|"SP-045"|"Pending"|1493.76|1493.76|0.0|2025|10
"ORD-042470"|"2025-12-27"|"CUST-04928"|"Mariam Ali"|"Male"|33|"Doha"|"Fashion"|"T-Shirt"|3|948.55|0.2|"Mobile Payment"|"Phone"|"SP-070"|"Completed"|2276.52|2276.52|0.0|2025|12
"ORD-042471"|"2025-05-18"|"CUST-05537"|"Mariam Ali"|"Female"|24|"Umm Salal"|"Fashion"|"Backpack"|10|1483.48|0.25|"Card"|"Store"|"SP-014"|"Completed"|11126.1|11126.1|0.0|2025|5
"ORD-042472"|"2025-08-30"|"CUST-02269"|"Yousef Ibrahim"|"Male"|33|"Lusail"|"Grocery"|"Cereal"|9|1318.65|0.0|"Card"|"Store"|"SP-088"|"Returned"|11867.85|11867.85|0.0|2025|8
"ORD-042473"|"2025-10-19"|"CUST-05351"|"Mariam Ali"|"Female"|36|"Doha"|"Grocery"|"Rice"|5|926.42|0.1|"Card"|"Store"|"SP-040"|"Completed"|4168.89|4168.89|0.0|2025|10
"ORD-042474"|"2026-03-13"|"CUST-04988"|"Khalid Salem"|"Male"|59|"Lusail"|"Electronics"|"Headphones"|2|164.73|0.2|"Cash"|"Phone"|"SP-011"|"Cancelled"|263.57|263.57|0.0|2026|3
"ORD-042475"|"2025-02-23"|"CUST-09934"|"Fatima Noor"|"Female"|20|"Doha"|"Food & Beverage"|"Pizza"|3|214.08|0.0|"Bank Transfer"|"Online"|"SP-015"|"Returned"|642.24|642.24|0.0|2025|2
"ORD-042476"|"2026-06-12"|"CUST-00271"|"Fatima Noor"|"Male"|51|"Lusail"|"Home"|"Cookware"|6|517.67|0.0|"Card"|"Online"|"SP-001"|"Cancelled"|3106.02|3106.02|0.0|2026|6
"ORD-042477"|"2025-02-19"|"CUST-04343"|"Ahmed Ali"|"Female"|26|"Doha"|"Grocery"|"Water"|10|1054.49|0.0|"Bank Transfer"|"Online"|"SP-060"|"Pending"|10544.9|10544.9|0.0|2025|2
"ORD-042478"|"2025-07-08"|"CUST-00993"|"Aisha Mohamed"|"Male"|53|"Doha"|"Food & Beverage"|"Juice"|10|697.96|0.15|"Cash"|"Online"|"SP-087"|"Completed"|5932.66|5932.66|0.0|2025|7
"ORD-042479"|"2026-05-28"|"CUST-03164"|"Omar Khalid"|"Female"|62|"Doha"|"Electronics"|"Headphones"|3|991.73|0.05|"Cash"|"Store"|"SP-052"|"Completed"|2826.43|2826.43|0.0|2026|5
"ORD-042480"|"2025-06-26"|"CUST-02829"|"Fatima Noor"|"Male"|20|"Al Rayyan"|"Grocery"|"Cereal"|1|696.78|0.1|"Bank Transfer"|"Online"|"SP-077"|"Cancelled"|627.1|627.1|0.0|2025|6
"ORD-042481"|"2025-08-07"|"CUST-00723"|"Aisha Mohamed"|"Female"|65|"Al Khor"|"Food & Beverage"|"Burger"|1|1316.26|0.0|"Mobile Payment"|"Store"|"SP-057"|"Pending"|1316.26|1316.26|0.0|2025|8
"ORD-042482"|"2025-09-13"|"CUST-09640"|"Mohammed Hassan"|"Female"|43|"Doha"|"Food & Beverage"|"Burger"|4|1092.65|0.05|"Mobile Payment"|"Store"|"SP-050"|"Returned"|4152.07|4152.07|0.0|2025|9
"ORD-042483"|"2025-12-24"|"CUST-04320"|"Yousef Ibrahim"|"Female"|25|"Al Rayyan"|"Electronics"|"Tablet"|6|102.97|0.05|"Card"|"Store"|"SP-047"|"Returned"|586.93|586.93|0.0|2025|12
"ORD-042484"|"2025-07-09"|"CUST-08253"|"Khalid Salem"|"Female"|43|"Al Khor"|"Grocery"|"Rice"|3|511.62|0.2|"Card"|"Online"|"SP-095"|"Completed"|1227.89|1227.89|0.0|2025|7
"ORD-042485"|"2026-04-05"|"CUST-06490"|"Yousef Ibrahim"|"Female"|33|"Doha"|"Food & Beverage"|"Coffee"|9|364.0|0.0|"Card"|"Store"|"SP-006"|"Cancelled"|3276.0|3276.0|0.0|2026|4
"ORD-042486"|"2025-01-09"|"CUST-02922"|"Yousef Ibrahim"|"Male"|39|"Mesaieed"|"Electronics"|"Laptop"|7|93.35|0.05|"Card"|"Online"|"SP-063"|"Returned"|620.78|620.78|0.0|2025|1
"ORD-042487"|"2026-04-30"|"CUST-02545"|"Mariam Ali"|"Male"|63|"Al Rayyan"|"Fashion"|"Backpack"|8|171.94|0.0|"Mobile Payment"|"Store"|"SP-055"|"Completed"|1375.52|1375.52|0.0|2026|4
"ORD-042488"|"2025-07-08"|"CUST-03213"|"Sara Ahmed"|"Male"|44|"Lusail"|"Electronics"|"Monitor"|9|1449.03|0.1|"Mobile Payment"|"Phone"|"SP-053"|"Completed"|11737.14|11737.14|0.0|2025|7
"ORD-042489"|"2025-01-23"|"CUST-07823"|"Mohammed Hassan"|"Female"|35|"Umm Salal"|"Electronics"|"Keyboard"|6|1213.91|0.2|"Bank Transfer"|"Store"|"SP-031"|"Completed"|5826.77|5826.77|0.0|2025|1
"ORD-042490"|"2025-10-24"|"CUST-08961"|"Ahmed Ali"|"Male"|49|"Doha"|"Food & Beverage"|"Juice"|2|235.57|0.0|"Card"|"Online"|"SP-034"|"Completed"|471.14|471.14|0.0|2025|10
"ORD-042491"|"2025-11-24"|"CUST-01152"|"Yousef Ibrahim"|"Female"|40|"Doha"|"Electronics"|"Headphones"|10|1489.15|0.1|"Card"|"Store"|"SP-032"|"Completed"|13402.35|13402.35|0.0|2025|11
"ORD-042492"|"2025-01-11"|"CUST-00547"|"Noura Hassan"|"Male"|61|"Al Rayyan"|"Food & Beverage"|"Coffee"|1|71.56|0.0|"Card"|"Store"|"SP-062"|"Completed"|71.56|71.56|0.0|2025|1
"ORD-042493"|"2025-01-01"|"CUST-03794"|"Fatima Noor"|"Female"|56|"Al Khor"|"Electronics"|"Headphones"|5|1223.36|0.2|"Card"|"Online"|"SP-081"|"Completed"|4893.44|4893.44|0.0|2025|1
"ORD-042494"|"2025-06-26"|"CUST-04268"|"Khalid Salem"|"Female"|49|"Doha"|"Fashion"|"Dress"|5|1412.42|0.0|"Card"|"Store"|"SP-083"|"Completed"|7062.1|7062.1|0.0|2025|6
"ORD-042495"|"2025-11-21"|"CUST-04566"|"Khalid Salem"|"Female"|50|"Lusail"|"Fashion"|"Jeans"|2|480.54|0.1|"Card"|"Online"|"SP-067"|"Completed"|864.97|864.97|0.0|2025|11
"ORD-042496"|"2025-05-22"|"CUST-07362"|"Yousef Ibrahim"|"Female"|37|"Doha"|"Electronics"|"Monitor"|9|1363.77|0.05|"Card"|"Online"|"SP-062"|"Completed"|11660.23|11660.23|0.0|2025|5
"ORD-042497"|"2026-06-03"|"CUST-01630"|"Mariam Ali"|"Male"|41|"Doha"|"Electronics"|"Laptop"|4|746.37|0.05|"Cash"|"Online"|"SP-091"|"Completed"|2836.21|2836.21|0.0|2026|6
"ORD-042498"|"2025-05-03"|"CUST-06837"|"Omar Khalid"|"Female"|35|"Al Wakrah"|"Grocery"|"Milk"|5|1037.03|0.1|"Bank Transfer"|"Online"|"SP-027"|"Completed"|4666.64|4666.64|0.01|2025|5
"ORD-042499"|"2026-03-20"|"CUST-04946"|"Khalid Salem"|"Female"|24|"Doha"|"Grocery"|"Water"|7|873.38|0.05|"Card"|"Store"|"SP-073"|"Returned"|5807.98|5807.98|0.0|2026|3
"ORD-042500"|"2026-06-20"|"CUST-08385"|"Mohammed Hassan"|"Female"|36|"Mesaieed"|"Grocery"|"Bread"|8|1410.55|0.05|"Cash"|"Store"|"SP-026"|"Completed"|10720.18|10720.18|0.0|2026|6
"ORD-042501"|"2025-08-27"|"CUST-07808"|"Khalid Salem"|"Male"|26|"Al Rayyan"|"Home"|"Cookware"|7|292.71|0.1|"Card"|"Store"|"SP-038"|"Returned"|1844.07|1844.07|0.0|2025|8
"ORD-042502"|"2025-06-04"|"CUST-05552"|"Fatima Noor"|"Male"|35|"Lusail"|"Electronics"|"Laptop"|1|1421.23|0.2|"Bank Transfer"|"Online"|"SP-064"|"Cancelled"|1136.98|1136.98|0.0|2025|6
"ORD-042503"|"2025-01-07"|"CUST-07230"|"Omar Khalid"|"Female"|51|"Al Wakrah"|"Home"|"Chair"|3|172.62|0.05|"Card"|"Online"|"SP-087"|"Returned"|491.97|491.97|0.0|2025|1
"ORD-042504"|"2026-03-14"|"CUST-05080"|"Noura Hassan"|"Female"|51|"Lusail"|"Electronics"|"Keyboard"|1|714.03|0.0|"Mobile Payment"|"Online"|"SP-070"|"Returned"|714.03|714.03|0.0|2026|3
"ORD-042505"|"2026-04-17"|"CUST-05479"|"Khalid Salem"|"Female"|61|"Mesaieed"|"Grocery"|"Cereal"|5|1322.79|0.0|"Cash"|"Store"|"SP-002"|"Cancelled"|6613.95|6613.95|0.0|2026|4
"ORD-042506"|"2026-04-02"|"CUST-09758"|"Sara Ahmed"|"Female"|22|"Doha"|"Grocery"|"Cooking Oil"|3|171.72|0.1|"Card"|"Store"|"SP-080"|"Completed"|463.64|463.64|0.0|2026|4
"ORD-042507"|"2026-03-25"|"CUST-01195"|"Ahmed Ali"|"Male"|38|"Mesaieed"|"Home"|"Bedsheet"|7|1201.06|0.2|"Cash"|"Online"|"SP-100"|"Completed"|6725.94|6725.94|0.0|2026|3
"ORD-042508"|"2025-04-13"|"CUST-09527"|"Sara Ahmed"|"Male"|43|"Al Wakrah"|"Food & Beverage"|"Juice"|3|626.71|0.0|"Mobile Payment"|"Store"|"SP-091"|"Completed"|1880.13|1880.13|0.0|2025|4
"ORD-042509"|"2025-07-05"|"CUST-02063"|"Khalid Salem"|"Male"|58|"Al Wakrah"|"Electronics"|"Laptop"|3|891.53|0.0|"Bank Transfer"|"Online"|"SP-056"|"Completed"|2674.59|2674.59|0.0|2025|7
"ORD-042510"|"2026-02-22"|"CUST-04770"|"Khalid Salem"|"Male"|38|"Mesaieed"|"Electronics"|"Monitor"|2|569.4|0.05|"Card"|"Online"|"SP-043"|"Returned"|1081.86|1081.86|0.0|2026|2
"ORD-042511"|"2025-12-19"|"CUST-09191"|"Mohammed Hassan"|"Male"|48|"Doha"|"Home"|"Chair"|7|265.9|0.15|"Bank Transfer"|"Store"|"SP-076"|"Completed"|1582.1|1582.11|-0.01|2025|12
"ORD-042512"|"2025-10-23"|"CUST-00099"|"Sara Ahmed"|"Male"|30|"Lusail"|"Food & Beverage"|"Burger"|4|155.23|0.0|"Cash"|"Online"|"SP-099"|"Returned"|620.92|620.92|0.0|2025|10
"ORD-042513"|"2026-06-01"|"CUST-06560"|"Mohammed Hassan"|"Male"|50|"Lusail"|"Grocery"|"Rice"|6|651.27|0.15|"Bank Transfer"|"Online"|"SP-064"|"Cancelled"|3321.48|3321.48|0.0|2026|6
"ORD-042514"|"2026-06-06"|"CUST-08882"|"Aisha Mohamed"|"Female"|28|"Doha"|"Fashion"|"Dress"|5|955.46|0.1|"Cash"|"Online"|"SP-091"|"Completed"|4299.57|4299.57|0.0|2026|6
"ORD-042515"|"2026-04-29"|"CUST-02003"|"Noura Hassan"|"Female"|33|"Doha"|"Fashion"|"T-Shirt"|8|157.57|0.1|"Card"|"Online"|"SP-081"|"Returned"|1134.5|1134.5|0.0|2026|4
"ORD-042516"|"2025-08-10"|"CUST-09565"|"Khalid Salem"|"Male"|57|"Al Wakrah"|"Home"|"Lamp"|6|866.01|0.0|"Mobile Payment"|"Online"|"SP-059"|"Completed"|5196.06|5196.06|0.0|2025|8
"ORD-042517"|"2026-06-28"|"CUST-00424"|"Mohammed Hassan"|"Male"|42|"Umm Salal"|"Food & Beverage"|"Coffee"|10|1490.03|0.0|"Bank Transfer"|"Phone"|"SP-071"|"Completed"|14900.3|14900.3|0.0|2026|6
"ORD-042518"|"2026-05-20"|"CUST-03442"|"Fatima Noor"|"Female"|65|"Umm Salal"|"Food & Beverage"|"Burger"|3|303.97|0.1|"Card"|"Store"|"SP-010"|"Completed"|820.72|820.72|0.0|2026|5
"ORD-042519"|"2025-10-09"|"CUST-06668"|"Mariam Ali"|"Female"|60|"Doha"|"Grocery"|"Water"|2|1274.32|0.05|"Mobile Payment"|"Phone"|"SP-054"|"Completed"|2421.21|2421.21|0.0|2025|10
"ORD-042520"|"2026-01-28"|"CUST-00580"|"Noura Hassan"|"Female"|46|"Al Khor"|"Home"|"Chair"|5|981.0|0.1|"Bank Transfer"|"Store"|"SP-050"|"Completed"|4414.5|4414.5|0.0|2026|1
"ORD-042521"|"2026-03-29"|"CUST-09899"|"Sara Ahmed"|"Male"|54|"Mesaieed"|"Electronics"|"Keyboard"|4|900.62|0.0|"Bank Transfer"|"Store"|"SP-025"|"Returned"|3602.48|3602.48|0.0|2026|3
"ORD-042522"|"2025-02-24"|"CUST-09581"|"Aisha Mohamed"|"Male"|65|"Umm Salal"|"Grocery"|"Cereal"|4|1093.62|0.1|"Card"|"Online"|"SP-023"|"Cancelled"|3937.03|3937.03|0.0|2025|2
"ORD-042523"|"2025-02-25"|"CUST-09813"|"Noura Hassan"|"Male"|53|"Doha"|"Food & Beverage"|"Burger"|6|408.51|0.1|"Card"|"Online"|"SP-023"|"Completed"|2205.95|2205.95|0.0|2025|2
"ORD-042524"|"2025-02-25"|"CUST-03242"|"Khalid Salem"|"Male"|56|"Doha"|"Fashion"|"Dress"|3|642.43|0.0|"Bank Transfer"|"Online"|"SP-100"|"Completed"|1927.29|1927.29|0.0|2025|2
"ORD-042525"|"2025-06-13"|"CUST-01405"|"Khalid Salem"|"Male"|60|"Al Rayyan"|"Grocery"|"Water"|6|254.3|0.2|"Mobile Payment"|"Store"|"SP-013"|"Completed"|1220.64|1220.64|0.0|2025|6
"ORD-042526"|"2026-05-04"|"CUST-05219"|"Noura Hassan"|"Male"|60|"Mesaieed"|"Food & Beverage"|"Coffee"|10|374.49|0.1|"Cash"|"Store"|"SP-087"|"Cancelled"|3370.41|3370.41|0.0|2026|5
"ORD-042527"|"2025-01-08"|"CUST-07571"|"Ahmed Ali"|"Male"|48|"Doha"|"Electronics"|"Keyboard"|5|44.14|0.2|"Cash"|"Store"|"SP-032"|"Completed"|176.56|176.56|0.0|2025|1
"ORD-042528"|"2025-05-27"|"CUST-03400"|"Noura Hassan"|"Male"|33|"Lusail"|"Home"|"Vacuum Cleaner"|7|1427.2|0.0|"Card"|"Store"|"SP-014"|"Pending"|9990.4|9990.4|0.0|2025|5
"ORD-042529"|"2026-02-10"|"CUST-08164"|"Yousef Ibrahim"|"Male"|53|"Al Wakrah"|"Grocery"|"Bread"|5|1212.59|0.0|"Card"|"Phone"|"SP-001"|"Cancelled"|6062.95|6062.95|0.0|2026|2
"ORD-042530"|"2025-03-07"|"CUST-05764"|"Mohammed Hassan"|"Male"|27|"Doha"|"Fashion"|"Jacket"|9|279.97|0.05|"Bank Transfer"|"Store"|"SP-053"|"Pending"|2393.74|2393.74|0.0|2025|3
"ORD-042531"|"2025-05-19"|"CUST-07321"|"Fatima Noor"|"Male"|21|"Lusail"|"Electronics"|"Headphones"|8|756.06|0.0|"Card"|"Online"|"SP-067"|"Completed"|6048.48|6048.48|0.0|2025|5
"ORD-042532"|"2025-07-14"|"CUST-06835"|"Mariam Ali"|"Male"|31|"Al Wakrah"|"Fashion"|"Jeans"|2|266.73|0.2|"Cash"|"Online"|"SP-076"|"Completed"|426.77|426.77|0.0|2025|7
"ORD-042533"|"2025-10-16"|"CUST-09260"|"Sara Ahmed"|"Female"|29|"Doha"|"Food & Beverage"|"Juice"|10|499.59|0.05|"Card"|"Online"|"SP-066"|"Pending"|4746.1|4746.11|-0.01|2025|10
"ORD-042534"|"2026-04-03"|"CUST-08503"|"Aisha Mohamed"|"Male"|43|"Doha"|"Fashion"|"T-Shirt"|5|1085.06|0.0|"Card"|"Store"|"SP-062"|"Cancelled"|5425.3|5425.3|0.0|2026|4
"ORD-042535"|"2026-03-05"|"CUST-04990"|"Yousef Ibrahim"|"Male"|35|"Al Rayyan"|"Fashion"|"T-Shirt"|1|506.59|0.1|"Card"|"Online"|"SP-006"|"Pending"|455.93|455.93|0.0|2026|3
"ORD-042536"|"2025-07-14"|"CUST-07577"|"Yousef Ibrahim"|"Male"|19|"Umm Salal"|"Food & Beverage"|"Tea"|6|761.03|0.15|"Mobile Payment"|"Store"|"SP-035"|"Cancelled"|3881.25|3881.25|0.0|2025|7
"ORD-042537"|"2025-10-22"|"CUST-08575"|"Aisha Mohamed"|"Male"|55|"Doha"|"Home"|"Bedsheet"|4|318.69|0.0|"Card"|"Store"|"SP-033"|"Completed"|1274.76|1274.76|0.0|2025|10
"ORD-042538"|"2026-02-25"|"CUST-07302"|"Sara Ahmed"|"Female"|29|"Al Wakrah"|"Home"|"Cookware"|3|752.64|0.0|"Cash"|"Phone"|"SP-078"|"Completed"|2257.92|2257.92|0.0|2026|2
"ORD-042539"|"2025-02-19"|"CUST-05523"|"Fatima Noor"|"Female"|20|"Umm Salal"|"Fashion"|"Shoes"|10|367.62|0.1|"Bank Transfer"|"Phone"|"SP-079"|"Pending"|3308.58|3308.58|0.0|2025|2
"ORD-042540"|"2025-09-27"|"CUST-03269"|"Omar Khalid"|"Female"|60|"Umm Salal"|"Electronics"|"Keyboard"|8|1008.86|0.1|"Cash"|"Online"|"SP-028"|"Returned"|7263.79|7263.79|0.0|2025|9
"ORD-042541"|"2026-01-13"|"CUST-02670"|"Sara Ahmed"|"Female"|26|"Doha"|"Fashion"|"Shoes"|2|537.14|0.05|"Mobile Payment"|"Phone"|"SP-087"|"Returned"|1020.57|1020.57|0.0|2026|1
"ORD-042542"|"2026-06-26"|"CUST-01264"|"Omar Khalid"|"Male"|30|"Doha"|"Home"|"Cookware"|9|771.32|0.1|"Cash"|"Store"|"SP-095"|"Completed"|6247.69|6247.69|0.0|2026|6
"ORD-042543"|"2025-06-07"|"CUST-04278"|"Noura Hassan"|"Male"|45|"Umm Salal"|"Food & Beverage"|"Burger"|2|553.77|0.1|"Mobile Payment"|"Online"|"SP-077"|"Completed"|996.79|996.79|0.0|2025|6
"ORD-042544"|"2025-05-01"|"CUST-01997"|"Yousef Ibrahim"|"Female"|19|"Umm Salal"|"Fashion"|"Jeans"|7|437.21|0.2|"Card"|"Phone"|"SP-032"|"Completed"|2448.38|2448.38|0.0|2025|5
"ORD-042545"|"2025-04-11"|"CUST-01993"|"Fatima Noor"|"Male"|63|"Mesaieed"|"Food & Beverage"|"Juice"|8|704.22|0.1|"Mobile Payment"|"Store"|"SP-041"|"Returned"|5070.38|5070.38|0.0|2025|4
"ORD-042546"|"2025-11-29"|"CUST-04430"|"Fatima Noor"|"Female"|40|"Mesaieed"|"Grocery"|"Cooking Oil"|4|1322.85|0.15|"Bank Transfer"|"Phone"|"SP-008"|"Completed"|4497.69|4497.69|0.0|2025|11
"ORD-042547"|"2025-10-22"|"CUST-00993"|"Ahmed Ali"|"Female"|58|"Lusail"|"Food & Beverage"|"Juice"|4|575.69|0.25|"Cash"|"Online"|"SP-032"|"Cancelled"|1727.07|1727.07|0.0|2025|10
"ORD-042548"|"2026-03-02"|"CUST-01751"|"Unknown"|"Male"|42|"Al Rayyan"|"Food & Beverage"|"Tea"|2|515.06|0.05|"Cash"|"Store"|"SP-066"|"Cancelled"|978.61|978.61|0.0|2026|3
"ORD-042549"|"2025-03-25"|"CUST-01727"|"Sara Ahmed"|"Male"|44|"Al Rayyan"|"Fashion"|"Shoes"|9|579.52|0.15|"Bank Transfer"|"Online"|"SP-068"|"Returned"|4433.33|4433.33|0.0|2025|3
"ORD-042550"|"2025-02-24"|"CUST-07250"|"Yousef Ibrahim"|"Female"|51|"Al Rayyan"|"Food & Beverage"|"Sandwich"|1|873.89|0.1|"Card"|"Online"|"SP-056"|"Completed"|786.5|786.5|0.0|2025|2
"ORD-042551"|"2025-08-30"|"CUST-03755"|"Aisha Mohamed"|"Male"|59|"Doha"|"Fashion"|"Jacket"|3|373.67|0.05|"Card"|"Store"|"SP-011"|"Completed"|1064.96|1064.96|0.0|2025|8
"ORD-042552"|"2025-05-26"|"CUST-03980"|"Mariam Ali"|"Female"|41|"Doha"|"Home"|"Vacuum Cleaner"|9|1280.68|0.15|"Bank Transfer"|"Phone"|"SP-071"|"Cancelled"|9797.2|9797.2|0.0|2025|5
"ORD-042553"|"2026-01-03"|"CUST-03931"|"Aisha Mohamed"|"Male"|47|"Doha"|"Food & Beverage"|"Tea"|2|1150.56|0.0|"Card"|"Phone"|"SP-044"|"Completed"|2301.12|2301.12|0.0|2026|1
"ORD-042554"|"2025-06-22"|"CUST-00199"|"Noura Hassan"|"Male"|51|"Doha"|"Fashion"|"Backpack"|2|59.66|0.0|"Bank Transfer"|"Online"|"SP-062"|"Completed"|119.32|119.32|0.0|2025|6
"ORD-042555"|"2025-01-31"|"CUST-04332"|"Fatima Noor"|"Female"|22|"Doha"|"Food & Beverage"|"Pizza"|5|235.54|0.1|"Card"|"Store"|"SP-019"|"Completed"|1059.93|1059.93|0.0|2025|1
"ORD-042556"|"2026-01-28"|"CUST-03518"|"Mohammed Hassan"|"Female"|54|"Al Rayyan"|"Food & Beverage"|"Juice"|5|917.51|0.1|"Card"|"Phone"|"SP-027"|"Completed"|4128.8|4128.8|0.01|2026|1
"ORD-042557"|"2026-02-13"|"CUST-04900"|"Ahmed Ali"|"Male"|22|"Al Rayyan"|"Fashion"|"Shoes"|2|569.55|0.0|"Card"|"Store"|"SP-042"|"Completed"|1139.1|1139.1|0.0|2026|2
"ORD-042558"|"2025-09-18"|"CUST-01155"|"Sara Ahmed"|"Male"|31|"Doha"|"Food & Beverage"|"Juice"|8|694.63|0.1|"Cash"|"Online"|"SP-082"|"Completed"|5001.34|5001.34|0.0|2025|9
"ORD-042559"|"2026-06-03"|"CUST-08018"|"Sara Ahmed"|"Male"|25|"Al Khor"|"Grocery"|"Bread"|4|657.7|0.0|"Card"|"Store"|"SP-003"|"Cancelled"|2630.8|2630.8|0.0|2026|6
"ORD-042560"|"2025-09-03"|"CUST-01808"|"Khalid Salem"|"Male"|51|"Mesaieed"|"Food & Beverage"|"Tea"|7|1071.16|0.05|"Card"|"Online"|"SP-079"|"Pending"|7123.21|7123.21|0.0|2025|9
"ORD-042561"|"2026-03-02"|"CUST-08140"|"Noura Hassan"|"Male"|26|"Doha"|"Food & Beverage"|"Juice"|5|374.16|0.05|"Card"|"Online"|"SP-047"|"Pending"|1777.26|1777.26|0.0|2026|3
